X,Y,Z,Name,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D
103.852333287775,1.33444874920961,0,kml_581,"9401036",Make-Well Family Clinic & Surgery,MD,"62534235","310070",A,"70","01","351",LORONG 4 TOA PAYOH,,"CDMP,CHAS,ISP",30116.13747587,35182.08742866,2B300CE60544ECEF,"20210926121846"
103.738145286322,1.34302644245796,0,kml_582,"9403537",Mary Medical Clinic and Surgery,MC,"65624721","600252",A,"252","01","157",JURONG EAST STREET 24,,"CDMP,CHAS,ISP",17408.24358642,36130.76291904,847A1CC6AF30BBFF,"20210926121846"
103.828892847597,1.43136934942161,0,kml_583,19M0259,Mayfair Medical Clinic (Yishun Chong Pang),MC,"62352880","760103",A,"103","01","73",YISHUN RING ROAD,,"CDMP,CHAS,ISP",27507.48255175,45899.06761083,0CC265756A7A4317,"20210926121846"
103.895387022161,1.40322712503317,0,kml_584,17M0063,Medi Healthcare Clinic (Punggol),MC,"64448748","820218",A,"218","01","02",SUMANG WALK,,"CDMP,CHAS",34907.37072878,42787.33352356,CA72F933607F6128,"20210926121846"
103.842393165081,1.27559619367103,0,kml_585,11C0189,Medic Surgical & Laser Clinic,MC,"62233303","82001",A,"1","01","28",TANJONG PAGAR PLAZA,,"CDMP,CHAS",29009.92957039,28674.46835666,C37BD6BF18055620,"20210926121846"
103.83899894357,1.43416807953309,0,kml_586,18M0093,Medivale Medical Clinic,MC,"62570141","760236",,"236","01","1012",YISHUN RING ROAD,YISHUN HEARTS,CHAS,28632.13864197,46208.53743452,999E1F11A6B04593,"20210926121846"
103.84451622696,1.33378519647731,0,kml_587,"9404375",Mediview Clinic and Surgery,MD,"62532351","310150",A,"150","01","999",Toa Payoh Lorong 1,,"CDMP,CHAS,ISP",29246.18095986,35108.70975458,09C0FA6F306053E4,"20210926121846"
103.810292617921,1.28084469424139,0,kml_588,"9403874",Meridian Medical Centre,MC,"62780088","100108",,"108","01","10",Depot Road,Depot Heights Shopping Centre,"CDMP,CHAS",25437.39784803,29254.83024808,50803A0224313FFA,"20210926121846"
103.743278742127,1.33329334481438,0,kml_589,16M0228,Minmed Clinic (Jurong East),MC,"63330123","608549",B,"50","04","17",JURONG GATEWAY ROAD,JEM,"CDMP,CHAS,ISP",17979.50262387,35054.50379111,5C80DE6B68649B41,"20210926121846"
103.895070543472,1.39205314124118,0,kml_590,16M0249,Minmed Clinic (Sengkang),MC,"63860123","545078",B,"1","04","13",SENGKANG SQUARE,COMPASS ONE,"CDMP,CHAS,ISP",34872.18344101,41551.76933606,D6CB536818623939,"20210926121846"
103.835857545111,1.30387230856356,0,kml_591,15C0362,Minmed Health Screeners,MC,"68380123","238859",,"290","16",04/09/10,Orchard Road,Paragon,"CDMP,CHAS",28282.56373985,31801.09362603,D2124758D683D19F,"20210926121846"
103.819139250561,1.26477806953607,0,kml_592,"9405749",Mint Medical Centre,MC,"62729372","98633",,"1","01","10",HARBOURFRONT PLACE,HARBOURFRONT TOWER ONE,"CDMP,CHAS",26421.94634735,27478.2587832,0FE8E212AF197278,"20210926121846"
103.751896006132,1.36393821477867,0,kml_593,12C0159,Mission (Bukit Batok) Medical Clinic,MC,"65150760","651395",A,395A,"03","02",Bukit Batok West Ave 5,,"CDMP,CHAS",18938.62849885,38443.02699684,13259C6F57753AC6,"20210926121846"
103.898813147316,1.37259314180223,0,kml_594,15C0147,Mission (Hougang) Medical Clinic,MC,"62814567","530356",A,"356","01","799",HOUGANG AVE 7,,"CDMP,CHAS",35288.74556807,39399.99119295,2A28E90133F04F4E,"20210926121846"
103.842930213631,1.42662488360089,0,kml_595,15M0432,Mission Cross Family Clinic,MC,"66358579","760348",,"348","01","03",YISHUN AVENUE 11,,"CDMP,CHAS,ISP",29069.63292612,45374.45023476,0D57513811861EBE,"20210926121846"
103.856985734384,1.3400817316314,0,kml_596,16M0208,Mount Alvernia Outreach Medical Clinic,MC,"62624312","319264",B,7A,"02","07",LORONG 8 TOA PAYOH,AGAPE VILLAGE,CHAS,30633.9000314,35804.9583423,B7ED27E485AAEA35,"20210926121846"
103.896966679981,1.38603998431281,0,kml_597,"9404292",Mutual Healthcare Medical Clinic,MC,"65473593","541205",A,205A,"01","53",Compassvale Lane,,"CDMP,CHAS,ISP",35083.21651502,40886.87008604,3ECDC91D7475B51D,"20210926121846"
103.83982778486,1.41517413108586,0,kml_598,17M0204,My Family Clinic (Angsana Breeze @ Yishun),MC,"67530178","760507",A,"507","01","05",YISHUN AVENUE 4,,"CDMP,CHAS",28724.38198709,44108.28245214,BF8AB1514E1AA584,"20210926121846"
103.768657660932,1.30979102118924,0,kml_599,18C0142,My Family Clinic (Clementi),MC,"66942574","121420",A,420A,"01","05",CLEMENTI AVENUE 1,CASA CLEMENTI,"CDMP,CHAS,ISP",20803.84614059,32455.64709761,10EAC13A1F111858,"20210926121846"
103.894473676698,1.37115128104866,0,kml_600,18C0108,My Family Clinic (Hougang Central),MC,"63852117","530804",A,"804","01","118",HOUGANG CENTRAL,,"CDMP,CHAS,ISP",34805.81940358,39240.54472136,2D5D36734AA8D7EB,"20210926121846"
103.697174842354,1.34169239237791,0,kml_601,"9403738",My Family Clinic (Pioneer),MC,"68611182","640638",,"638","02","09",Jurong West St 61,Pioneer Mall,"CDMP,CHAS,ISP",12848.66147374,35983.46577396,B7D8B1C0D837D3F3,"20210926121846"
103.906138007036,1.40371939727893,0,kml_602,"9405376",My Family Clinic (Punggol Central),MC,"68537351","820301",A,"301","01","02",PUNGGOL CENTRAL,,"CDMP,CHAS,ISP",36103.80746346,42841.80103267,901441A5E48F3940,"20210926121846"
103.904483668484,1.39250411008759,0,kml_603,"9403558",My Family Clinic (Rivervale),MC,"68811978","545082",B,"11","02",11A,Rivervale Crescent,Rivervale Mall,"CDMP,CHAS,ISP",35919.73968212,41601.66468463,CC854A09872FE89D,"20210926121846"
103.760410617966,1.38512867357186,0,kml_604,18C0109,My Family Clinic (Senja),MC,"63140638","670628",A,"628","01","04",Senja Road,,"CDMP,CHAS,ISP",19886.27639118,40786.13172861,6737E1C2A28FD9B4,"20210926121846"
103.798227586732,1.29996199426432,0,kml_605,"9401471",My Family Clinic (Tanglin Halt),MC,"64738920","140462",A,46-2,"01","372",COMMONWEALTH DRIVE,,"CDMP,CHAS,ISP",24094.68699586,31368.73817961,C5F9B14227DE8582,"20210926121846"
103.849165515059,1.33464084342805,0,kml_606,"9404811",My Family Clinicâ„¢ (Toa Payoh Central),MC,"62380301","314079",A,79D,"01","53",TOA PAYOH CENTRAL,,"CDMP,CHAS,ISP",29763.59746153,35203.3257464,E13653B874818ED0,"20210926121846"
103.720301861897,1.34410477497427,0,kml_607,"9405272",My doctor @ Lakeside,MC,"62657270","649845",A,"201","01","05",BOON LAY WAY,LAKESIDE MRT STATION,"CDMP,CHAS",15422.46690079,36250.08421426,925D05D072EEAA4C,"20210926121846"
103.830345369175,1.44349544545352,0,kml_608,21M0002,MyDoctor@Canberra,MC,"69701002","750133",A,"133","03",10/11,CANBERRA VIEW,CANBERRA PLAZA,"CDMP,CHAS,ISP",27669.12820424,47239.9100809,6606FBA58BE579F4,"20210926121846"
103.853367215257,1.3224904462066,0,kml_609,14M0378,N B THAM CLINIC PTE LTD,MC,"62880739","327718",B,"8",,,WHAMPOA DRIVE,,"CDMP,CHAS",30231.21353504,33859.80044333,18E4BC169E2EC5D5,"20210926121846"
103.690721731343,1.34148123560942,0,kml_610,"9401142",NANYANG CENTRE CLINIC,MC,"67910962","640959",,"959","01","162",JURONG WEST ST 92,,"CDMP,CHAS,ISP",12130.49662597,35960.15797364,08C0056BFE75BC70,"20210926121846"
103.771350557955,1.31427860262492,0,kml_611,"9401147",NATIONAL CLINIC,MC,"67760127","120352",A,"352","01","119",CLEMENTI AVE 2,,"CDMP,CHAS,ISP",21103.55269318,32951.85346103,BFC5B1FAACC7E0DE,"20210926121846"
103.844038054823,1.38789128850575,0,kml_612,18M0022,NCS Medical Clinic,MC,"65704000","569141",,"5","01","10","ANG MO KIO STREET 62, BLK A",NCS HUB,"CDMP,CHAS,ISP",29192.93885007,41091.48553027,7A16824E6EBFF8BA,"20210926121846"
103.75069463099,1.35925940880518,0,kml_613,"9405232",NEECARE MEDICAL CENTRE,MC,"65674990","650371",A,"371","01","320",BUKIT BATOK STREET 31,,"CDMP,CHAS",18804.9118111,37925.672484,41CB84DF7583DBF9,"20210926121846"
103.886367847372,1.37331270083797,0,kml_614,"9401158",NEIGHBOURHOOD MEDICAL CLINIC,MC,"63868689","530683",A,"683","01","901",HOUGANG AVE 8,,"CDMP,CHAS",33903.73348338,39479.52207571,AFB62F79BB21F646,"20210926121846"
103.773212348102,1.37850873569471,0,kml_615,"9401160",NEO CLINIC  & SURGERY,MD,"67625525","670257",A,"257","01","45",BANGKIT ROAD,,CHAS,21310.92730627,40054.09218844,344FEDB06A8C39C0,"20210926121846"
103.863387980485,1.33545353276581,0,kml_616,"9401161",NEO MEDICAL CENTRE,MC,"62854210","350120",A,"120","01","818",POTONG PASIR AVE 1,,"CDMP,CHAS,ISP",31346.40749034,35293.20346698,7D693B2768768FAD,"20210926121846"
103.903193510186,1.32020110490051,0,kml_617,"9401162",NEOH & ONG MEDICAL CLINIC,MC,"67423322","401002",A,2A,"01","2447",EUNOS CRESCENT,,"CDMP,CHAS",35776.39266026,33606.75704238,4DE85EE025AA38AB,"20210926121846"
103.810292617921,1.28084469424139,0,kml_618,12C0132,NEW HEALTH FAMILY CLINIC Pte Ltd,MC,"62786200","100108",A,"108","01","08",Depot Road,Depot Heights Shopping Centre,"CDMP,CHAS",25437.39784803,29254.83024808,50803A0239204A42,"20210926121846"
103.817965424317,1.39940416094304,0,kml_619,20M0267,NEW PATH FAMILY CLINIC,MC,,"787120",B,"926",,,Upper Thomson Road,,"CDMP,CHAS",26291.40095733,42364.52353983,DA12AF81C189FDB0,"20210926121846"
103.870914031071,1.31423937057055,0,kml_620,"9401177",NEW TOWN CLINIC,MC,"67485259","380011",A,"11","01","929",UPPER BOON KENG ROAD,,"CDMP,CHAS,ISP",32184.01334321,32947.46127392,A1347A0E1CAF3B99,"20210926121846"
103.830722581301,1.30508722668002,0,kml_621,"9404606",NEWCASTLE CLINIC,MC,"67362322","238881",B,"541","14","02",ORCHARD ROAD,LIAT TOWERS,"CDMP,CHAS",27711.08928516,31935.43304727,5447ECEB96EF60B8,"20210926121846"
103.757451263607,1.31641321897956,0,kml_622,17M0009,NEWEST MEDICAL AND LASER CLINIC PTE LTD,MC,"62660451","128020",B,"1","01",49/50,WEST COAST DRIVE,NEWEST,"CDMP,CHAS",19556.70066582,33187.93129389,6DC02FCAC488D756,"20210926121846"
103.738425250003,1.32233280114074,0,kml_623,"9401179",NEWLIFE FAMILY CLINIC & SURGERY,MC,"65663770","600061",A,"61","01","20",TEBAN GARDENS ROAD,,"CDMP,CHAS",17439.31240045,33842.56170668,6E56EE1BD2DA7A8B,"20210926121846"
103.926153139377,1.33312991887095,0,kml_624,"9402463",NORTHEAST MEDICAL GROUP,MC,"64412402","460531",A,"531","01","692",BEDOK NORTH ST 3,,"CDMP,CHAS,ISP",38331.52204519,35036.44439863,A8A6ED584F87525D,"20210926121846"
103.895508170861,1.39174613260021,0,kml_625,"9403463",NORTHEAST MEDICAL GROUP,MC,"68755911","545062",B,"5","01","05",Sengkang Square,,"CDMP,CHAS,ISP",34920.88653369,41517.82312643,9E118034233899CB,"20210926121846"
103.850862398592,1.28394905743259,0,kml_626,"9405660",NORTHEAST MEDICAL GROUP,MD,"65572770","48980",B,"22","13","03",MALACCA STREET,RB CAPITAL BUILDING,"CDMP,CHAS,ISP",29952.48202927,29598.0898262,29ECBD4EF9445D6B,"20210926121846"
103.885092299821,1.30782060284175,0,kml_627,12C0027,NORTHEAST MEDICAL GROUP,MD,"62413298","390039",A,"39","01","01",JALAN TIGA,,"CDMP,CHAS",33761.93367005,32237.73489786,56E290E202180A72,"20210926121846"
103.849558091899,1.36993284966753,0,kml_628,17M0010,NORTHEAST MEDICAL GROUP,MC,"64524910","569811",B,"2450","01","02",ANG MO KIO AVENUE 8,ANG MO KIO MRT STATION,CHAS,29807.26108627,39105.73599503,ACE6348D32F1BB9E,"20210926121846"
103.838806520716,1.42106180506188,0,kml_629,"9401193",NORTHLAND FAMILY CLINIC & SURGERY,MC,"67535181","760640",A,"640","01","198",YISHUN ST 61,,"CDMP,CHAS",28610.72834155,44759.3115197,BFAAB82E68FE2ABD,"20210926121846"
103.847854628484,1.27812791009932,0,kml_630,18M0367,NOVI HEALTH,MC,"86003628","68914",B,"160","03","01",ROBINSON ROAD,SINGAPORE BUSINESS FEDERATION CENTER,CHAS,29617.74567322,28954.41527333,2388CCEC84B72F05,"20210926121846"
103.828178444729,1.28018941897319,0,kml_631,"9403820",NOVO VITA CLINIC AND SURGERY,MC,"62722983","160131",,"131","01","1573",JLN BUKIT MERAH,,"CDMP,CHAS",27427.94470735,29182.36227825,FFBF6D17EAD835B9,"20210926121846"
103.872103199969,1.35227408355514,0,kml_632,14M0239,NTUC Health Family Medicine Clinic,MC,"62812638","550264",A,"264","01","205",SERANGOON CENTRAL,,"CDMP,CHAS",32316.2901527,37153.14797194,2A7967D752805C18,"20210926121846"
103.92444984956,1.31205928217535,0,kml_633,15M0092,NUFFIELD MEDICAL SIGLAP,MC,"66363083","459108",B,"914","01","03",EAST COAST ROAD,THE DOMAIN,"CDMP,CHAS",38142.04888625,32706.55149041,E88C472777AEA236,"20210926121846"
103.837359158655,1.30139880199722,0,kml_634,"9405330",NUTRAMED CLINIC,MC,"67350706","239693",B,"1","10","10",GRANGE ROAD,ORCHARD BUILDING,"CDMP,CHAS",28449.67996718,31527.58616236,F55D7BD6E291D39D,"20210926121846"
103.958287519159,1.3531661754088,0,kml_635,12C0006,Neptune Healthcare Medical & Surgery,MD,"67818030","520328",A,"328","01","362",TAMPINES STREET 32,,"CDMP,CHAS,ISP",41907.6362861,37252.11459294,3A26180774BE87D6,"20210926121846"
103.834641578841,1.41678634673088,0,kml_636,"9403801",LIFELINE YISHUN RING MEDICAL CLINIC,MC,"67522017","760846",A,"846","01","3615",YISHUN RING ROAD,,"CDMP,CHAS,ISP",28147.23104446,44286.55224986,20E5FA089EADA2DB,"20210926121846"
103.872312298307,1.36995099695439,0,kml_637,"9400961",LIFELINK SN CLINIC & SURGERY,MC,"62813977","550153",A,"153","01","534",Serangoon North Avenue 1,,"CDMP,CHAS,ISP",32339.52891176,39107.77178934,99C4D76005D1A021,"20210926121846"
103.957726864829,1.37030619330386,0,kml_638,"9400965",LILY AW PASIR RIS FAMILY CLINIC & SURGERY,MC,"65822122","510446",A,"446","01","116",PASIR RIS DR 6,,"CDMP,CHAS,ISP",41845.14385673,39147.37166485,B50BD38774D7DCAB,"20210926121846"
103.922885287164,1.32627271273425,0,kml_639,"9400974",LIM CLINIC & SURGERY,MC,"62412211","461020",A,"20","01",418/420,CHAI CHEE ROAD,,"CDMP,CHAS,ISP",37967.87119885,34278.19526654,0BFFB60B07AAD231,"20210926121846"
103.846202461177,1.34123727109327,0,kml_640,"9400976",LIM CLINIC & SURGERY,MD,"62527473","310109",A,"109","01","312",TOA PAYOH LOR 1,,"CDMP,CHAS,ISP",29433.83685933,35932.72301266,75305A9A2B83F80C,"20210926121846"
103.886636110951,1.35869679921108,0,kml_641,"9401991",LIM COUNTRY CLINIC,MC,"62868047","530208",A,"208","01","207",HOUGANG ST 21,,"CDMP,CHAS,ISP",33933.62384374,37863.37013757,7DE9914143E197DA,"20210926121846"
103.754071399254,1.37829768774576,0,kml_642,"9400991",LIN & SONS CLINIC & SURGERY PTE LTD,MC,"67690554","680018",,"18","01","97",TECK WHYE LANE,,"CDMP,CHAS,ISP",19180.77675744,40030.81792505,9449F6D673AEBA79,"20210926121846"
103.84649087192,1.32702991621186,0,kml_643,17M0012,LIVEWELL MEDICAL FAMILY CLINIC,MC,"69099888","329984",B,"20","01","08",AH HOOD ROAD,ZHONGSHAN MALL,"CDMP,CHAS",29465.94229127,34361.74658504,AED3BBFA2B4C7624,"20210926121846"
103.886509353222,1.35046468301438,0,kml_644,"9401174",LO & LEE CLINIC & SURGERY,MC,"62855688","530134",A,"134","01","462",LORONG AH SOO,,"CDMP,CHAS",33919.53706358,36953.10402236,3C494E788583AB9F,"20210926121846"
103.75886443455,1.31129566349865,0,kml_645,21M0154,LOH & LOH CLINIC & SURGERY,MC,"67767723","120501",A,"501","01","284",WEST COAST DRIVE,,"CDMP,CHAS,ISP",19713.95624995,32622.05311697,A113B76F88CC7524,"20210926121846"
103.878442674599,1.31733721507169,0,kml_646,"9400996",LOH CLINIC,MC,"67427320","380045",A,"45","01","166",SIMS DR,,CHAS,33021.87305366,33290.01899803,90437EDEF141D05D,"20210926121846"
103.725180466271,1.34994543580238,0,kml_647,"9401001",LOI+WONG CLINIC & SURGERY,MC,"65626676","640492",,"492","01","08",JURONG WEST ST 41,,"CDMP,CHAS",15965.43194163,36895.89117686,F923DD2B3FA63209,"20210926121846"
103.890318475998,1.35478438650586,0,kml_648,11C0024,LONDON (MH) CLINIC & SURGERY,MD,"62807262","530104",A,"104","01","1123",HOUGANG AVE 1,,"CDMP,CHAS",34343.43869241,37430.76461707,EE7A7B8CE81D504D,"20210926121846"
103.919015572902,1.32684846987483,0,kml_649,"9401010",LOW & LEE CLINIC & SURGERY,MC,"64451175","460055",A,"55","01","202",CHAI CHEE DR,,"CDMP,CHAS",37537.2085197,34341.84435663,EAC9180BAFBCFE61,"20210926121846"
103.869336175072,1.3213944644766,0,kml_650,"9401013",LOW MEDICAL CLINIC,MC,"62950805","330067",A,"67","01","447",KALLANG BAHRU,,"CDMP,CHAS,ISP",32008.40155875,33738.63237734,F10E9879D8512058,"20210926121846"
103.825310761058,1.27392939913176,0,kml_651,"9401023",LUM CLINIC & SURGERY,MC,"62784827","90109",A,"109","01","149",BUKIT PURMEI RD,,"CDMP,CHAS",27108.79260969,28490.16251763,92B35754E1EEAE44,"20210926121846"
103.927020293721,1.33371332045971,0,kml_652,"9404174",LUSUMU Family Clinic,MD,"64459910","460530",A,"530","01","638",Bedok North St 3,,"CDMP,CHAS",38428.02488259,35100.95766993,1680C84B7A50B2FC,"20210926121846"
103.71885762802,1.34513828527898,0,kml_653,16C0359,Lakeside Family Medicine Clinic,MC,"62626434","641518",,518A,"01","02",JURONG WEST STREET 52,,"CDMP,CHAS",15261.74445208,36364.37224648,9CBFA9BC420AF3D3,"20210926121846"
103.837601167324,1.34182282585918,0,kml_654,14M0355,Lee Respiratory and Sleep Clinic,MC,"65358833","574623",B,"820","05","58",THOMSON ROAD,MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,"CDMP,CHAS",28476.6056996,35997.46734975,987F0929BFE6AADA,"20210926121846"
103.777861242043,1.44341700675837,0,kml_655,15C0403,Lian Clinic,MC,"62697435","730018",A,"18","01","269",Marsiling Lane,,"CDMP,CHAS,ISP",21828.46242818,47231.3118245,E83FB065DB8ECAD7,"20210926121846"
103.932493034946,1.32587565153874,0,kml_656,19M0012,LifePlus Medical Group (Bedok),MC,"69043488","460214",A,"214","01","171",BEDOK NORTH STREET 1,,CHAS,39037.11941425,34234.33096507,01777069D9ED2FFB,"20210926121846"
103.835857545111,1.30387230856356,0,kml_657,15M0385,Lifescan Medical Centre,MC,"62353253","238859",,"290","07",18 to 20,ORCHARD ROAD,PARAGON,"CDMP,CHAS",28282.56373985,31801.09362603,D2124758B5625BBE,"20210926121846"
103.843219260977,1.32057156537945,0,kml_658,"9404300",Lily Neo Clinic Pte Ltd,MD,"64726226","329565",B,"101","21","09",IRRAWADDY ROAD,ROYAL SQUARE MEDICAL SUITES @ NOVENA,CHAS,29101.84810977,33647.61361431,69493A7C4558D976,"20210926121846"
103.855357145899,1.36776095160051,0,kml_659,"9400971",Lim Clinic,MC,"64549172","560446",A,"446","01","1663",ANG MO KIO AVE10,,"CDMP,CHAS,ISP",30452.62780104,38865.58366781,E99A29E3DCF677B2,"20210926121846"
103.907117852416,1.31819877434977,0,kml_660,18M0020,Lim Clinic,MC,"67426335","419773",,"295",,,CHANGI ROAD,,CHAS,36213.14023326,33385.36196629,8FBCF6146CE8BD7E,"20210926121846"
103.939613985216,1.34639172452995,0,kml_661,"9402453",Little Cross Family Clinic Pte Ltd,MD,"65440040","520929",A,"929","01","445",Tampines St 91,,"CDMP,CHAS,ISP",39829.51228483,36502.93005608,2FDD5948D9122588,"20210926121846"
103.890469845778,1.31497431972343,0,kml_662,12C0195,M LAM CLINIC,MC,"67481949","389649",B,"739",,,GEYLANG ROAD,,"CDMP,CHAS",34360.38670507,33028.76952295,765C660590FF897C,"20210926121846"
103.85527273394,1.31372067347715,0,kml_663,13C0002,M Medical Clinic,MC,"63980462","210681",A,"681","01","309",RACE COURSE ROAD,,"CDMP,CHAS",30443.28725261,32890.085738,EB9DCACC5D0FC162,"20210926121846"
103.885220313162,1.32788057151948,0,kml_664,"9401032",MACPHERSON MEDICAL CLINIC,MC,"67463913","370078",A,"78","01","488",CIRCUIT ROAD,,"CDMP,CHAS,ISP",33776.13422756,34455.86442639,3320405AA75A8982,"20210926121846"
103.773903901185,1.34056695989911,0,kml_665,"9401041",MANDARIN MEDICAL CENTRE,MC,"64667822","598586",,"66",,,JLN JURONG KECHIL,JK BUILDING,"CDMP,CHAS",21387.7853142,35858.67986669,5EAB90F927D5A110,"20210926121846"
103.84081324769,1.28703443818283,0,kml_666,"9405327",MANHATTAN MEDICAL CENTRE,MC,"67322332","169876",B,"151","01",10/11/12,CHIN SWEE ROAD,MANHATTAN HOUSE,"CDMP,CHAS",28834.09359097,29939.24980509,FDE71BE01F1BCE9D,"20210926121846"
103.831014548809,1.28332611342005,0,kml_667,"9401049",MARINA MEDICAL CENTRE (TIONG BAHRU),MC,"62222177","160078",A,"78","01","39",GUAN CHUAN ST,,"CDMP,CHAS",27743.58036147,29529.20134812,FD8FA5F2A6E37DC5,"20210926121846"
103.914721779196,1.30585966577796,0,kml_668,"9401051",MARINE PARADE CLINIC,MC,"62418225","440059",A,"59","01","81",MARINE TERRACE,,"CDMP,CHAS,ISP",37059.42806377,32020.99176872,555AED56E9B04562,"20210926121846"
103.91548479998,1.30651257339373,0,kml_669,"9401052",MARINE TERRACE FAMILY CLINIC,MC,"64420188","440057",A,"57","01","129",MARINE TERRACE,,"CDMP,CHAS",37144.34298521,32093.18980867,FFE0D6A00CE6AA18,"20210926121846"
103.793463530856,1.30762004868338,0,kml_670,"9405782",MAY MEDICAL CLINIC & SURGERY PTE LTD,MC,"67743318","270041",A,"41","01","19",HOLLAND DRIVE,,"CDMP,CHAS",23564.50364026,32215.53448199,8EA7C483D500D841,"20210926121846"
103.77602334337,1.43515895107838,0,kml_671,19M0102,MAYFAIR MEDICAL CLINIC,MC,"62352880","730182",A,"182","01","04",WOODLANDS STREET 13,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",21623.90988082,46318.18205535,D92790F9A2C40668,"20210926121846"
103.858405391874,1.28239713759338,0,kml_672,20M0197,MBS MHC Healthcare Centre,MC,"66881651","18956",B,"10",,,BAYFRONT AVENUE BASEMENT 2,MARINA BAY SANDS,CHAS,30791.95647611,29426.49351353,C0588019F26F4CBC,"20210926121846"
103.819135632329,1.30847204130269,0,kml_673,20M0050,MD INTERNATIONAL MEDICAL CENTRE,MC,"66941661","257720",B,"9","01","11",TAMAN SERASI,BOTANIC GARDENS VIEW,"CDMP,CHAS,ISP",26421.5705098,32309.71273823,AC594A215424E292,"20210926121846"
103.814352117212,1.28879800624276,0,kml_674,"9401065",MEDEN CLINIC & SURGERY,MD,"64741734","150059",A,"59","01","553",LENGKOK BAHRU,,"CDMP,CHAS",25889.19357288,30134.26270122,FB1CFDF733D11806,"20210926121846"
103.839614514953,1.28857969896702,0,kml_675,18M0265,MEDI CLINIC,MC,"62350697","163002",A,"2","01","149",JALAN KUKOH,,"CDMP,CHAS,ISP",28700.68430487,30110.11638694,D455C88F2E538F1B,"20210926121846"
103.885679159796,1.37297840263115,0,kml_676,"9401067",MEDICA CLINIC,MC,"63862187","530681",A,"681","01","837",HOUGANG AVE 8,,"CDMP,CHAS",33827.09177047,39442.55542398,A24AA09E2A7ABCB5,"20210926121846"
103.885679159796,1.37297840263115,0,kml_677,"9403227",MEDICAL AESTHETICS,MC,"63850520","530681",A,"681","01","831",HOUGANG AVE 8,,"CDMP,CHAS",33827.09177047,39442.55542398,A24AA09E35AECEE2,"20210926121846"
103.765476305113,1.31353886094619,0,kml_678,"9405793",MEDICAL AESTHETICS,MC,"67744377","120450",,"450","01","291",CLEMENTI AVENUE 3,,CHAS,20449.80211014,32870.07363682,1CA65515356AA661,"20210926121846"
103.798174300947,1.30186472785352,0,kml_679,"9404662",MEDICAL AND DENTAL CENTRE @ COMMONWEALTH,MC,"64756116","141088",A,"88","01","03",TANGLIN HALT ROAD,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",24088.75970741,31579.13281105,B3058D61E5D2F97E,"20210926121846"
103.953000934042,1.36163049159223,0,kml_680,"9404411",MEDICARE ASSOCIATES,MC,"67880137","520482",A,"482","01","236",TAMPINES AVE 9 ST 43,,"CDMP,CHAS,ISP",41319.25168399,38188.02792093,8247C2780754DE8C,"20210926121846"
103.739259690046,1.34256242271947,0,kml_681,18M0248,MEDICO CLINIC & SURGERY,MC,"65610934","600249",A,"249","01","88",JURONG EAST STREET 24,,"CDMP,CHAS,ISP",17532.26283593,36079.44912195,F6E662C22832C276,"20210926121846"
103.851049225039,1.34718667802698,0,kml_682,21M0208,MEDIHEALTH BISHAN CLINIC & SURGERY,MC,"62583212","570121",A,"121","01","95",BISHAN STREET 12,,CHAS,29973.22461797,36590.58138485,09D89636798B961A,"20210926121846"
103.952787602752,1.3598729915218,0,kml_683,"9401090",MEDILIFE CLINIC & SURGERY,MC,"67813168","520474",A,"474","01","122",TAMPINES ST 43,,"CDMP,CHAS",41295.51998055,37993.69090888,A5C1B685FCB959E1,"20210926121846"
103.866105246123,1.3652176267773,0,kml_684,"9401857",MEDILINE WEI MIN CLINIC,MC,"62886029","557265",B,"14",,,KENSINGTON PARK ROAD,,"CDMP,CHAS",31648.76621447,38584.3694004,B1E0567E31D621C5,"20210926121846"
103.907073248069,1.30264128620025,0,kml_685,"9405310",MEDILINE WEI MIN CLINIC,MC,"62479221","440081",A,"81","01","634",MARINE PARADE CENTRAL,,"CDMP,CHAS",36208.22683146,31665.09343078,6931110D662F2C5F,"20210926121846"
103.953567370888,1.36143356274786,0,kml_686,13C0233,MEDINA MEDICAL CENTRE,MD,"65882756","520479",A,"479","01","231",TAMPINES STREET 44,,"CDMP,CHAS",41382.29072287,38166.25561542,"8D28298660147083","20210926121846"
103.902317496825,1.32942111198195,0,kml_687,"9401092",MEDIPLUS CLINIC & SURGERY,MC,"67417958","400305",A,"305","01","177",UBI AVE 1,,"CDMP,CHAS",35678.87257647,34626.25610357,8E4A572348A17A3A,"20210926121846"
103.896994161671,1.3748433946064,0,kml_688,"9402231",MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),MC,"63865046","530401",A,"401","01","1170",HOUGANG AVE 10,,"CDMP,CHAS,ISP",35086.30796581,39648.80742782,6E8729FA20F5697C,"20210926121846"
103.793927429127,1.43089714599658,0,kml_689,"9403343",MEDIPOINT MEDICAL CENTRE (WOODLANDS BRANCH),MD,"68938776","730548",A,"548","02","24",WOODLANDS DR 44,VISTA POINT,CHAS,23616.35523888,45846.8909038,F421934D88AE5536,"20210926121846"
